,customer_id,age,income,days_since_last_purchase,total_purchases,avg_purchase_value,website_visits,email_open_rate,customer_satisfaction,region,marketing_channel
806,807,71.0,37136.95339187968,21.436074303316815,2,99.20022844159854,6.0,48.99,3.0,Centro,Direct
807,808,38.0,52503.55094736277,28.6454229282214,8,62.76198061973493,12.0,62.99,3.0,Sul,Referral
808,809,28.0,46906.665610895194,72.44095649375797,5,97.23379207037702,8.0,,4.0,Leste,Direct
809,810,,84659.89862352045,21.391559776792132,4,133.8045573392039,11.0,45.03,5.0,Leste,Email
810,811,,89235.69087497781,20.87105189687858,4,160.5939589414442,12.0,90.16,3.0,Sul,Direct
811,812,52.0,,1.5464738077070592,2,200.51896566416318,8.0,78.43,,Centro,Social Media
812,813,36.0,67175.57549983932,1.0660657969414493,5,127.71212701015756,7.0,68.37,3.0,Centro,Social Media
813,814,37.0,58681.78539909358,24.032661520094067,5,105.9019617866413,,83.85,5.0,Oeste,Referral
814,815,74.0,61944.468571705846,17.297138903126942,4,77.86426069986437,2.0,88.73,5.0,Oeste,Email
815,816,35.0,135631.16062414888,54.8241602371444,2,174.0031808952052,12.0,77.14,4.0,Leste,Referral
816,817,64.0,,5.254882320136785,4,219.15972576646715,,66.71,5.0,Oeste,Referral
817,818,58.0,59730.62285851602,0.7586623173396116,4,213.31651339781445,,67.27,4.0,Sul,Email
818,819,66.0,66580.26416869166,17.88272494573133,1,185.49663740736187,6.0,94.09,5.0,Leste,Search
819,820,31.0,85533.01867891692,8.133739458116198,8,181.92716586337994,,12.67,3.0,Centro,Search
820,821,,,1.5266236185209632,4,234.88118898546705,10.0,79.59,3.0,Leste,Direct
821,822,48.0,74734.80042813197,38.68573416330257,10,166.6040730708405,9.0,45.1,4.0,Norte,Search
822,823,18.0,92777.56690214218,3.5497592283345085,6,182.30648380120857,,69.2,4.0,Leste,Social Media
823,824,70.0,87515.75149027522,28.11926467699799,3,133.96080690740004,11.0,78.62,4.0,Oeste,Referral
824,825,71.0,47450.17327777138,9.89889351633747,6,81.89783145726213,14.0,29.06,3.0,Sul,Direct
825,826,71.0,51747.954148913144,5.716517489180174,4,115.80755497502119,8.0,80.58,4.0,Centro,Referral
826,827,20.0,23457.339786660923,14.329053352340033,3,149.54204807326724,,85.98,3.0,Centro,Email
827,828,33.0,97139.50109820961,48.500791455474854,2,153.03926862506515,10.0,97.7,,Oeste,Search
828,829,40.0,161011.6296383846,14.932029547312661,3,246.31429274276965,8.0,70.64,5.0,Oeste,Email
829,830,74.0,44235.019090540394,41.68133119775869,5,154.06385837955344,,82.33,5.0,Oeste,Direct
830,831,28.0,112078.9230582247,4.022619446733996,3,208.94217220128218,10.0,84.41,5.0,Norte,Social Media
831,832,29.0,,44.45396418956591,4,128.2461379211842,10.0,86.66,5.0,Sul,Search
832,833,27.0,55978.87791990658,8.112295982163504,3,134.4162057117383,11.0,69.12,4.0,Norte,Email
833,834,49.0,66622.70036177977,33.93962452353169,6,83.54961813882758,16.0,81.56,4.0,Oeste,Search
834,835,33.0,78548.22518731888,25.026226249507854,5,112.8835993561714,8.0,71.68,,Sul,Referral
835,836,25.0,86274.98455045765,79.41347257885438,5,176.34906956818764,7.0,,3.0,Oeste,Social Media
836,837,55.0,,14.69749835899691,4,150.37800901970667,10.0,47.78,3.0,Sul,Search
837,838,29.0,58060.62947480708,2.053671543068405,4,197.1469309948617,7.0,45.04,5.0,Centro,Social Media
838,839,41.0,92134.74799706857,0.5802398691867454,6,159.0626974172525,15.0,33.29,3.0,Norte,Referral
839,840,45.0,58693.329833053474,52.609393556352764,4,132.37731341811292,12.0,55.57,5.0,Oeste,Referral
840,841,70.0,82944.26386404531,22.31652232420682,6,257.41484318934795,11.0,54.4,4.0,Oeste,Email
841,842,25.0,,44.78220420855525,4,145.30482156434763,12.0,48.38,5.0,Leste,Direct
842,843,,26831.97994022258,8.01386631732093,5,208.1500484852652,10.0,69.82,,Centro,Email
843,844,53.0,119369.95786619457,12.697437217995681,5,129.9395396727661,7.0,55.66,3.0,Oeste,Social Media
844,845,43.0,52418.07709162055,0.9169889391788163,4,185.47997396917833,10.0,89.76,5.0,Norte,Email
845,846,25.0,124650.01290114057,97.70693087540793,5,196.40078295758434,9.0,,3.0,Centro,Search
846,847,67.0,,33.066675534371605,3,160.42459852877903,14.0,44.13,3.0,Oeste,Email
847,848,45.0,,81.18385096204909,4,32.27585386516989,,,3.0,Norte,Direct
848,849,45.0,88280.5347194826,9.256811766036957,6,150.91262304280565,14.0,86.37,,Leste,Direct
849,850,54.0,,28.361053462856837,6,211.52300238799876,,87.12,3.0,Leste,Social Media
850,851,,,34.04272910043772,1,176.3740416513865,11.0,94.01,4.0,Norte,Referral
851,852,53.0,65211.71315437075,11.461967263944945,3,172.29194376146233,10.0,87.71,4.0,Centro,Direct
852,853,44.0,91048.76270780074,56.537810037245855,4,63.88715330212405,9.0,78.36,4.0,Norte,Social Media
853,854,71.0,69395.51540719607,88.21543455544526,6,113.97724646624707,15.0,,,Norte,Direct
854,855,34.0,58150.21418268488,64.84692292312177,4,170.56788155757195,14.0,,5.0,Leste,Direct
855,856,26.0,,40.30474552154014,3,170.5191638393446,14.0,80.1,5.0,Leste,Referral
856,857,50.0,84035.80445590476,9.749669219898168,14,210.7333390066451,7.0,67.89,,Leste,Search
857,858,70.0,51592.608135572154,9.922532777060516,5,142.75666224269528,9.0,71.43,4.0,Oeste,Social Media
858,859,37.0,101828.30038410265,99.19870455037291,4,170.2912043336907,8.0,,,Oeste,Direct
859,860,,105649.69429521979,0.31013240352235355,5,150.8187120965647,13.0,53.74,5.0,Sul,Direct
860,861,45.0,87976.88812587906,37.768710552729246,5,100.65286317492216,14.0,75.45,5.0,Oeste,Email
861,862,65.0,96222.64994910928,36.75039449902309,7,37.21043344526262,10.0,72.96,5.0,Centro,Search
862,863,46.0,88093.65732747603,29.24060794848985,7,171.55048460650383,11.0,85.39,3.0,Centro,Referral
863,864,30.0,99271.38447512304,138.48343396253915,7,158.69736042064056,5.0,,4.0,Leste,Social Media
864,865,63.0,97396.97721169406,11.213736530573636,2,119.09124789499155,12.0,82.61,3.0,Norte,Direct
865,866,52.0,82016.96642149736,12.464184427621023,5,69.04134717420676,9.0,76.35,4.0,Leste,Social Media
866,867,23.0,110718.118467334,2.466883501347415,3,181.4869757204369,11.0,92.23,4.0,Norte,Referral
867,868,35.0,64847.865503498906,17.544830782799984,7,136.7039962902224,11.0,44.95,,Leste,Search
868,869,68.0,,9.075690747573493,2,177.8437361184073,4.0,68.34,5.0,Leste,Email
869,870,22.0,47334.34177222475,12.619800647181945,6,243.20242652058792,3.0,77.46,4.0,Centro,Search
870,871,64.0,60487.59615296975,53.976538687605796,4,42.92845598401476,,82.77,5.0,Norte,Email
871,872,42.0,24822.534448315495,82.22549950952948,8,115.01995956488182,3.0,,3.0,Sul,Social Media
872,873,19.0,77141.47258224306,6.164011360935212,5,139.53121933440434,9.0,79.35,5.0,Sul,Search
873,874,27.0,,13.980775248865083,1,222.74130870733254,8.0,61.72,5.0,Leste,Search
874,875,73.0,104987.88452491473,79.19656626312225,2,68.17984903967576,7.0,,5.0,Leste,Search
875,876,47.0,,1.91403453390514,3,246.79305128403024,6.0,60.0,5.0,Centro,Referral
876,877,67.0,,2.90724109861164,6,156.79279507831453,2.0,33.12,5.0,Norte,Social Media
877,878,62.0,100464.96820448904,5.3304457636819444,8,145.1999669133071,15.0,56.38,4.0,Leste,Email
878,879,22.0,63905.28546105765,27.131815991111136,4,140.0970118390547,14.0,83.17,3.0,Sul,Search
879,880,72.0,92674.65635074802,4.892240905682365,3,128.18684839099856,16.0,83.4,4.0,Norte,Social Media
880,881,,,103.33227449260133,6,202.40583796345774,8.0,,5.0,Leste,Referral
881,882,50.0,123995.18251446141,17.75643555258266,6,96.57396229587806,8.0,69.56,5.0,Norte,Referral
882,883,71.0,35577.839813365725,20.885631570479674,8,167.2707090821927,8.0,81.58,4.0,Centro,Social Media
883,884,18.0,20000.0,8.497103653711408,6,130.79091671465122,8.0,83.38,3.0,Sul,Email
884,885,35.0,,19.100751383162308,6,111.89332757429511,14.0,61.92,4.0,Norte,Social Media
885,886,49.0,77015.89698191335,32.53361674192307,5,279.2987587841948,9.0,63.48,5.0,Sul,Social Media
886,887,64.0,55247.137349772536,41.73042087202525,4,170.952536737673,15.0,93.79,3.0,Leste,Direct
887,888,66.0,86598.13819656665,42.056629128998146,5,180.6632772330572,9.0,94.48,3.0,Oeste,Referral
888,889,28.0,87689.81876685022,25.87475914314158,5,206.8888390334331,14.0,62.56,4.0,Norte,Email
889,890,38.0,83501.22257126644,70.4148535127522,6,78.93250273407264,13.0,,3.0,Sul,Direct
890,891,43.0,54769.00683813938,51.015008614024936,11,237.6145954561016,15.0,38.71,,Norte,Social Media
891,892,42.0,49815.62688660078,42.446755743652425,8,24.55214107524621,9.0,66.16,3.0,Leste,Referral
892,893,39.0,57557.66213221922,1.7163396164462048,7,111.56167949807397,21.0,78.43,5.0,Leste,Direct
893,894,,,0.20705173264484303,7,127.04841634105497,9.0,92.17,,Sul,Direct
894,895,66.0,112971.40101798599,7.164748827909682,4,179.0861682485253,11.0,98.95,4.0,Centro,Email
895,896,30.0,,32.67681743991994,8,160.93591330707437,10.0,39.97,5.0,Norte,Social Media
896,897,50.0,,15.889933403133178,6,141.65926296508033,7.0,73.45,5.0,Norte,Email
897,898,51.0,,15.445323578404485,2,149.40013276861382,6.0,44.79,5.0,Leste,Direct
898,899,58.0,,64.77711933505304,4,101.09884882387159,7.0,,4.0,Norte,Direct
899,900,52.0,34818.68830673283,67.77509418092686,0,75.13838027579133,10.0,,5.0,Sul,Email
900,901,,,71.9647082447332,6,186.32558111680302,,,,Oeste,Direct
901,902,38.0,78857.30667557326,11.300998080626483,0,184.68530562680928,,95.74,5.0,Leste,Search
902,903,65.0,76462.28118676148,35.23783926451446,7,229.22471875785294,12.0,90.58,4.0,Oeste,Referral
903,904,72.0,,9.508514574311784,9,110.49914515923959,11.0,94.07,3.0,Norte,Social Media
904,905,23.0,66708.22373741503,6.344225856336408,7,184.64076051504614,10.0,51.77,4.0,Centro,Referral
905,906,45.0,20000.0,6.123488844567935,2,135.8146635817634,7.0,42.1,,Sul,Social Media
906,907,34.0,65738.38965176835,12.561417557318084,4,209.5237492596741,14.0,46.86,5.0,Norte,Direct
907,908,22.0,106173.8042970886,16.861337089619663,8,201.0981388339071,8.0,56.16,4.0,Sul,Email
908,909,48.0,118181.06422209833,53.32667538874269,5,160.56046996122282,12.0,57.73,4.0,Norte,Email
909,910,22.0,72912.31434598775,3.831288652494891,5,133.02349216670066,16.0,82.73,3.0,Norte,Direct
910,911,55.0,76590.40276481671,39.832370129616265,6,198.04660893041307,9.0,61.62,3.0,Norte,Social Media
911,912,20.0,91909.18202886269,22.74368842638209,2,182.34522616282828,7.0,62.01,5.0,Leste,Direct
912,913,70.0,116705.72621152067,10.188018138360228,4,115.77797989569086,6.0,87.11,5.0,Oeste,Social Media
913,914,40.0,,20.366654689275805,7,83.61006632602846,6.0,64.34,5.0,Centro,Direct
914,915,,,10.697765697046378,3,135.5733549659102,10.0,60.12,3.0,Oeste,Direct
915,916,70.0,53633.108833471175,27.19629843301548,6,225.77069076741046,8.0,68.81,3.0,Oeste,Direct
916,917,54.0,37427.286345141445,17.06656452358717,2,207.32435793665192,12.0,62.92,4.0,Sul,Email
917,918,27.0,,5.388355986549406,8,94.38362651647097,7.0,64.07,4.0,Leste,Social Media
918,919,27.0,128401.66820017008,3.7187406170670685,10,91.61212920500395,9.0,28.88,3.0,Leste,Direct
919,920,36.0,92159.4727126816,23.73574786618213,5,213.7341924839743,6.0,25.69,5.0,Norte,Referral
920,921,34.0,39202.4504640803,69.81033996742515,4,93.21820476210854,10.0,,4.0,Oeste,Referral
921,922,38.0,,12.645899697587259,4,175.4647661821004,14.0,46.77,3.0,Centro,Email
922,923,31.0,40695.555249518584,39.6152106649448,8,119.19643923318381,,76.31,3.0,Sul,Search
923,924,26.0,82919.19865121352,32.24640601415923,9,230.8522462260841,15.0,71.89,4.0,Leste,Email
924,925,,44649.910361814036,80.45170571921217,7,111.47876004310606,9.0,,5.0,Norte,Search
925,926,,38099.41903249964,51.60790290467959,7,207.16807651029143,10.0,92.11,4.0,Centro,Email
926,927,68.0,137860.4874752911,25.083189720672024,3,159.24293270301823,9.0,50.37,4.0,Oeste,Referral
927,928,62.0,59882.36845158611,32.10341255711684,8,162.60974271171435,14.0,87.7,,Centro,Direct
928,929,30.0,91421.12126567404,68.59735649386299,7,51.484570932429946,10.0,,5.0,Leste,Social Media
929,930,,71334.32234118914,15.300717585848641,2,39.85433233971408,,81.48,5.0,Sul,Direct
930,931,18.0,42288.449718962176,11.871148576550777,5,138.9717029866343,11.0,66.46,4.0,Oeste,Referral
931,932,66.0,62850.73351156881,0.32609844129044147,7,162.3453031708306,,81.09,,Sul,Social Media
932,933,57.0,42470.213806015905,52.556162960267315,6,93.74010861311385,8.0,50.04,4.0,Centro,Search
933,934,49.0,180892.74714348163,48.43060428187554,1,95.56532947618288,13.0,76.95,4.0,Centro,Search
934,935,51.0,98626.31974504102,3.3096680813962696,3,178.07363149130666,13.0,83.01,5.0,Norte,Referral
935,936,45.0,70730.50462711597,25.801379889566388,4,178.14272402285653,7.0,67.02,5.0,Oeste,Social Media
936,937,48.0,89267.50041071365,18.707609198497156,4,143.11294698060365,5.0,65.15,5.0,Centro,Direct
937,938,25.0,95834.00975154365,3.7910252846792094,3,189.01008605930375,4.0,80.28,,Leste,Referral
938,939,56.0,,118.22537316712506,7,91.28988521399268,11.0,,5.0,Leste,Search
939,940,43.0,,7.2505269514859725,9,132.20325414565147,9.0,50.41,4.0,Sul,Referral
940,941,51.0,90981.4960485656,2.0880331956423834,4,232.39388028918367,7.0,82.1,5.0,Leste,Direct
941,942,71.0,73352.66647626503,27.104743263786276,3,153.41610649699086,6.0,69.93,4.0,Centro,Email
942,943,71.0,133147.1690842617,40.28172559497181,4,156.31562572934996,,70.63,3.0,Leste,Email
943,944,20.0,,0.9894420626565912,4,265.297329298387,10.0,66.94,4.0,Oeste,Direct
944,945,67.0,71661.93168263622,32.25135316230092,6,80.03289170756146,8.0,86.84,,Sul,Social Media
945,946,29.0,75768.48802810829,22.79732532564949,3,189.8215183321055,6.0,83.71,4.0,Oeste,Referral
946,947,18.0,78206.28664118725,3.2698469903006497,10,233.19931399040496,7.0,74.35,5.0,Centro,Direct
947,948,71.0,29884.085926641706,5.681250793891747,5,133.7571036750727,,92.89,,Centro,Email
948,949,,,25.17810586663149,5,192.9815393427423,16.0,98.21,3.0,Leste,Search
949,950,22.0,66707.18798601562,10.544550768807909,3,100.89902513945476,7.0,81.44,,Norte,Direct
950,951,47.0,,83.5717890595186,2,115.66338022163242,15.0,,4.0,Norte,Direct
951,952,,70678.98314395847,51.234722412160586,7,169.24832080238173,10.0,88.22,5.0,Centro,Direct
952,953,74.0,77744.83599200942,123.25429013613602,5,189.9283336555295,10.0,,3.0,Centro,Email
953,954,34.0,36591.42773784551,9.019811383631525,4,206.0468256203123,7.0,75.7,,Sul,Email
954,955,,,104.92163493370195,6,228.48142934697466,,,5.0,Centro,Direct
955,956,,120284.46941398882,16.928578449392546,5,146.6276720722409,9.0,71.44,5.0,Centro,Direct
956,957,40.0,89670.9595875447,12.80918835836142,4,209.6805877586294,7.0,94.4,,Sul,Social Media
957,958,32.0,,1.549838556405147,7,132.88475782754256,10.0,82.99,5.0,Oeste,Search
958,959,54.0,,1.6262501023519644,4,195.10456557941342,8.0,96.1,4.0,Oeste,Referral
959,960,38.0,46875.55674707741,35.330761258731116,2,160.37443989260908,10.0,46.5,5.0,Sul,Referral
960,961,31.0,36645.850185314026,18.37074838631457,3,172.2838953540962,5.0,80.71,4.0,Sul,Referral
961,962,19.0,107114.96601853805,7.70572704108454,8,171.17539370110188,10.0,83.0,5.0,Oeste,Email
962,963,28.0,67567.63566559876,28.555229575723153,5,69.7647495101094,14.0,55.53,,Oeste,Email
963,964,,,8.74500529429844,6,93.79390705696133,9.0,59.47,3.0,Oeste,Social Media
964,965,56.0,161885.90940602412,25.856331762621934,2,155.12707199087612,10.0,58.21,4.0,Oeste,Email
965,966,55.0,29760.117387096365,13.351546002569473,3,65.63604601794157,7.0,57.07,4.0,Leste,Direct
966,967,51.0,76158.54582673062,52.04191043638985,3,191.56055515998779,6.0,73.46,5.0,Sul,Search
967,968,,,51.560204587698514,7,193.5777983144071,13.0,94.22,4.0,Norte,Search
968,969,67.0,59044.535647888275,19.465320502253373,5,166.35852764388952,11.0,79.52,,Leste,Search
969,970,51.0,20006.244613405535,12.961316369394499,2,93.94329936210389,10.0,65.95,4.0,Norte,Search
970,971,35.0,,13.508844146189471,2,219.00694694342576,11.0,80.73,4.0,Norte,Referral
971,972,47.0,33254.253030108346,49.15280053095358,7,251.86053198591787,11.0,75.54,5.0,Centro,Referral
972,973,32.0,61710.118350164616,11.932921848889547,8,157.3538413722987,12.0,90.71,4.0,Sul,Direct
973,974,44.0,56991.805543504095,7.0359712682410525,4,175.5267689225618,10.0,58.67,4.0,Leste,Social Media
974,975,68.0,90855.71059011055,2.6547198518604445,4,160.0869327398022,9.0,62.56,5.0,Sul,Email
975,976,,29935.18226222656,18.859747869325282,4,176.51845944993997,9.0,61.2,5.0,Oeste,Email
976,977,69.0,,19.741052593945394,3,144.0220621686802,7.0,65.49,4.0,Sul,Referral
977,978,74.0,76328.88032936973,55.148312793379596,4,148.27178800780985,13.0,57.33,3.0,Norte,Search
978,979,55.0,50665.82366059312,7.501520819663613,6,195.28588002486828,11.0,89.68,5.0,Oeste,Direct
979,980,50.0,84727.08819611053,14.389077267920198,5,267.28120809482203,10.0,86.29,5.0,Sul,Social Media
980,981,41.0,70622.29389423545,49.57126099098757,5,79.99643827991306,9.0,65.94,5.0,Sul,Referral
981,982,32.0,146256.64552267123,52.054049764534696,3,144.80937577985165,6.0,58.15,5.0,Norte,Direct
982,983,47.0,63994.44218926523,14.565024428151293,6,90.9769757383959,,89.69,5.0,Oeste,Direct
983,984,72.0,43356.76685152466,18.436958239092554,4,229.6012449288042,,71.04,5.0,Norte,Referral
984,985,59.0,86450.66400804429,10.841403772519106,2,120.61310153400508,9.0,58.89,5.0,Sul,Direct
985,986,68.0,60337.896662214516,80.89323076193713,5,77.8399603107103,16.0,,3.0,Leste,Search
986,987,,69977.04142188218,3.788801478242008,7,181.90934994242866,14.0,72.2,4.0,Leste,Direct
987,988,22.0,36796.974817915885,81.42933314225876,8,237.21555573715557,13.0,,4.0,Centro,Social Media
988,989,46.0,91472.5420721256,34.54771601700002,0,183.17989342803813,8.0,74.31,3.0,Leste,Direct
989,990,21.0,55846.88414028178,22.7511959109994,5,160.23989386409585,10.0,61.57,5.0,Oeste,Email
990,991,27.0,78973.72910292006,0.9961281451688487,4,170.45704613879968,,91.76,5.0,Centro,Direct
991,992,,162463.6459820505,19.364797954415966,6,220.74203314127774,11.0,67.38,5.0,Oeste,Referral
992,993,34.0,62296.68432642879,15.714697088720092,4,106.29003649929251,,85.47,5.0,Leste,Email
993,994,27.0,96989.67789212469,5.274162223598123,7,144.40764479568435,7.0,78.48,3.0,Leste,Referral
994,995,34.0,64290.34599226241,32.04915116745912,2,127.36549257452333,12.0,80.69,5.0,Sul,Social Media
995,996,37.0,50995.91356688371,106.37030213289114,3,91.60673463541448,10.0,,4.0,Oeste,Search
996,997,41.0,122137.60848938896,24.779026111056705,3,133.58123702915987,11.0,73.51,3.0,Norte,Social Media
997,998,22.0,25264.665923969762,37.63202329574506,5,205.38605479912243,,64.25,3.0,Sul,Email
998,999,51.0,107985.60689866956,2.1271769800895126,6,178.33010741963628,13.0,85.41,5.0,Oeste,Search
999,1000,23.0,23601.396663897358,16.221384682290456,9,182.21552500541003,7.0,83.19,4.0,Centro,Direct
