customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_months,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlyCharge,ChargesRatio,Country,ActiveService,PromoCode2019,Currency,Churn,LegacyPlanCode,InternalScore
CUST-01527,Male,1,No,No,45,45,Yes,Yes,No,,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.78,1379.6,30.66,2.157,Brazil,1,0,BRL,No,LP003,21.0
CUST-01528,Female,0,No,No,34,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,18.0,635.27,18.68,2.829,Brazil,1,0,BRL,No,,
CUST-01529,Female,1,Yes,No,30,30,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.42,2295.87,76.53,3.2836,Brazil,1,0,BRL,Yes,,
CUST-01530,Female,0,Yes,No,72,72,Yes,Yes,DSL,Yes,No,Yes,No,No,One year,Yes,Mailed check,81.48,5903.16,81.99,1.38,Brazil,1,1,BRL,No,,
CUST-01531,Female,0,Yes,No,1,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,One year,No,Credit card,58.9,0.0,0.0,5890.0,Brazil,1,0,BRL,Yes,LP001,
CUST-01532,Female,0,Yes,No,24,23,Yes,No,Fiber optic,No,No,No,No,Yes,Two year,Yes,Electronic check,68.26,1604.42,66.85,4.2518,Brazil,1,0,BRL,Yes,,49.7
CUST-01533,Male,0,Yes,Yes,46,46,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,Yes,Mailed check,41.54,1842.44,40.05,2.2534,Brazil,1,0,BRL,No,,
CUST-01534,Male,0,No,Yes,23,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,One year,Yes,Bank transfer,100.48,2320.51,100.89,4.3282,Brazil,1,0,BRL,No,,
CUST-01535,Female,0,No,Yes,11,11,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.88,966.51,87.86,9.7033,Brazil,1,0,BRL,Yes,,
CUST-01536,Male,0,Yes,No,4,3,Yes,Yes,DSL,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,42.35,,17.59,59.3553,Brazil,1,0,BRL,No,LP003,
CUST-01537,Female,0,No,No,65,65,Yes,No,DSL,No,No,No,No,No,Month-to-month,No,Electronic check,47.88,3100.33,47.7,1.5439,Brazil,1,0,BRL,No,LP001,
CUST-01538,Female,0,Yes,No,19,19,Yes,Yes,DSL,No,Yes,Yes,No,No,One year,Yes,Credit card,73.82,1292.13,68.01,5.7086,Brazil,1,0,BRL,No,LP002,
CUST-01539,Male,0,Yes,No,63,62,Yes,No,Fiber optic,,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.76,4722.82,74.97,1.5826,Brazil,1,0,BRL,No,,
CUST-01540,Male,0,Yes,Yes,26,26,Yes,No,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,74.61,1876.98,72.19,3.9729,Brazil,1,0,BRL,Yes,LP003,
CUST-01541,Male,0,No,No,33,33,Yes,No,DSL,Yes,No,No,Yes,No,One year,Yes,Bank transfer,39.94,1275.99,38.67,3.1277,Brazil,1,0,BRL,No,,
CUST-01542,Female,1,Yes,No,48,48,Yes,No,No,No internet service,,No internet service,No internet service,No internet service,One year,No,Electronic check,31.43,1394.62,29.05,2.252,Brazil,1,0,BRL,Yes,,
CUST-01543,Male,0,Yes,Yes,32,32,Yes,No,DSL,No,No,No,Yes,Yes,Two year,Yes,Electronic check,22.43,800.27,25.01,2.7993,Brazil,1,0,BRL,No,,
CUST-01544,Female,0,Yes,No,15,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Two year,Yes,Mailed check,18.14,198.95,13.26,9.0723,Brazil,1,0,BRL,No,,
CUST-01545,Female,0,No,Yes,21,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.81,1930.81,91.94,4.8043,Brazil,1,0,BRL,No,,
CUST-01546,Female,0,Yes,No,48,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,32.88,1488.65,31.01,2.2072,Brazil,1,0,BRL,No,,
CUST-01547,Male,0,No,No,14,14,Yes,No,DSL,No,,No,No,No,Two year,No,Bank transfer,56.91,754.96,53.93,7.5282,Brazil,1,0,BRL,No,,
CUST-01548,Male,0,No,Yes,14,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.96,479.03,34.22,5.8246,Brazil,1,0,BRL,No,,
CUST-01549,Female,0,No,No,3,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,27.58,97.61,32.54,27.9688,Brazil,1,0,BRL,Yes,,
CUST-01550,Male,0,No,No,72,72,Yes,No,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,100.01,7164.54,99.51,1.3957,Brazil,1,0,BRL,Yes,,
CUST-01551,Male,0,Yes,No,2,2,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,94.86,188.01,94.0,50.1878,Brazil,1,0,BRL,Yes,,
CUST-01552,Male,0,Yes,No,31,31,Yes,No,DSL,No,No,Yes,Yes,No,One year,Yes,Bank transfer,46.04,1399.21,45.14,3.2881,Brazil,1,0,BRL,No,LP001,
CUST-01553,Female,1,No,Yes,15,14,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,One year,No,Credit card,71.56,1068.78,71.25,6.6892,Brazil,1,0,BRL,Yes,,48.6
CUST-01554,Female,0,Yes,No,15,16,No,No phone service,Fiber optic,No,No,No,No,Yes,One year,No,Electronic check,101.94,1566.29,104.42,6.5042,Brazil,1,0,BRL,No,,
CUST-01555,Male,1,No,No,34,35,Yes,No,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.64,2861.21,84.15,2.9572,Brazil,1,0,BRL,No,,
CUST-01556,Female,0,No,No,2,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,100.89,212.78,106.39,47.1934,Brazil,1,0,BRL,Yes,,
CUST-01557,Male,0,No,Yes,27,27,Yes,No,Fiber optic,No,No,No,No,No,Two year,No,Mailed check,32.22,881.76,32.66,3.6499,Brazil,1,0,BRL,No,,61.6
CUST-01558,Male,0,No,No,44,43,Yes,No,DSL,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,48.39,2112.85,48.02,2.2892,Brazil,1,0,BRL,No,,
CUST-01559,Male,0,No,No,52,51,Yes,No,DSL,No,,No,Yes,No,Two year,Yes,Electronic check,44.65,2285.0,43.94,1.9532,Brazil,1,0,BRL,No,,
CUST-01560,Male,0,No,Yes,5,4,Yes,No,DSL,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,77.09,359.19,71.84,21.4026,Brazil,1,0,BRL,No,,
CUST-01561,Female,0,Yes,No,68,68,Yes,No,DSL,No,No,No,No,Yes,Two year,Yes,Electronic check,63.21,4333.24,63.72,1.4584,Brazil,1,0,BRL,No,,
CUST-01562,Female,0,No,Yes,32,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,114.78,3712.08,116.0,3.0912,Brazil,1,0,BRL,Yes,,
CUST-01563,Female,0,Yes,No,64,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,25.63,1583.43,24.74,1.6176,Brazil,1,0,BRL,No,,
CUST-01564,Male,0,Yes,Yes,19,19,No,No phone service,Fiber optic,No,,No,No,Yes,Month-to-month,Yes,Mailed check,69.49,1307.26,68.8,5.3116,Brazil,1,0,BRL,No,,
CUST-01565,Male,0,No,No,23,23,No,No phone service,Fiber optic,,,No,No,No,One year,No,Electronic check,78.09,1758.42,76.45,4.4384,Brazil,1,0,BRL,Yes,,
CUST-01566,Male,0,Yes,No,72,71,Yes,No,Fiber optic,Yes,Yes,No,No,No,Two year,No,Credit card,60.51,4396.72,61.07,1.3759,Brazil,1,0,BRL,No,,
CUST-01567,Female,0,Yes,No,69,70,Yes,No,DSL,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,64.63,4435.91,64.29,1.4566,Brazil,1,0,BRL,No,,
CUST-01568,Male,0,Yes,No,17,18,No,No phone service,Fiber optic,Yes,No,No,No,No,Two year,Yes,Bank transfer,78.6,1446.25,85.07,5.431,Brazil,1,0,BRL,No,LP003,
CUST-01569,Female,1,No,No,9,9,Yes,No,DSL,No,Yes,No,Yes,No,One year,Yes,Mailed check,43.11,398.88,44.32,10.7807,Brazil,1,0,BRL,No,LP002,
CUST-01570,Female,0,No,No,14,14,Yes,Yes,Fiber optic,Yes,,Yes,Yes,No,One year,No,Electronic check,92.4,1352.7,96.62,6.8257,Brazil,1,0,BRL,No,,
CUST-01571,Female,1,No,Yes,14,14,Yes,Yes,DSL,No,Yes,No,No,No,Two year,No,Credit card,55.5,726.27,51.88,7.6313,Brazil,1,0,BRL,No,,
CUST-01572,Female,0,Yes,Yes,10,10,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,Yes,Mailed check,33.39,334.49,33.45,9.9526,Brazil,1,0,BRL,No,,
CUST-01573,Female,0,No,No,9,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,78.74,739.47,82.16,10.6338,Brazil,1,0,BRL,No,,
CUST-01574,Female,0,No,Yes,59,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.67,1226.86,20.79,1.7649,Brazil,1,0,BRL,No,,
CUST-01575,Male,0,Yes,No,2,2,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Two year,Yes,Electronic check,82.16,165.34,82.67,49.3928,Brazil,1,0,BRL,Yes,,
CUST-01576,Male,1,Yes,No,33,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,23.25,819.84,24.84,2.8325,Brazil,1,0,BRL,No,,55.6
CUST-01577,Female,0,Yes,Yes,5,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Two year,Yes,Mailed check,56.5,266.13,53.23,21.1508,Brazil,1,0,BRL,No,,
CUST-01578,Female,0,No,No,12,12,Yes,Yes,Fiber optic,No,,No,No,No,Month-to-month,Yes,Electronic check,49.35,549.61,45.8,8.9628,Brazil,1,0,BRL,Yes,,
CUST-01579,Male,0,No,No,1,1,Yes,Yes,Fiber optic,,Yes,No,Yes,No,Two year,Yes,Electronic check,80.98,171.13,171.13,47.0458,Brazil,1,0,BRL,Yes,,
CUST-01580,Female,0,No,No,9,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.83,200.88,22.32,14.2808,Brazil,1,0,BRL,No,,
CUST-01581,Female,1,Yes,No,43,43,Yes,No,DSL,No,Yes,Yes,Yes,No,Two year,No,Electronic check,69.25,2985.54,69.43,2.3187,Brazil,1,0,BRL,No,,
CUST-01582,Male,0,No,No,64,64,Yes,Yes,DSL,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,75.21,4778.03,74.66,1.5738,Brazil,1,0,BRL,No,,40.5
CUST-01583,Female,0,No,Yes,7,7,Yes,No,DSL,No,No,Yes,No,No,One year,No,Mailed check,55.36,340.68,48.67,16.2023,Brazil,1,0,BRL,No,,
CUST-01584,Female,0,No,No,18,18,Yes,No,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,93.8,1725.48,95.86,5.433,Brazil,1,0,BRL,No,,
CUST-01585,Female,0,No,No,19,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.61,476.31,25.07,5.3655,Brazil,1,0,BRL,Yes,,
CUST-01586,Male,0,Yes,No,62,63,Yes,No,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,79.55,4952.39,79.88,1.606,Brazil,1,0,BRL,No,,
CUST-01587,Male,0,Yes,Yes,43,43,Yes,No,Fiber optic,No,Yes,No,No,No,Two year,No,Electronic check,66.81,2760.07,64.19,2.4197,Brazil,1,0,BRL,No,LP001,
CUST-01588,Male,0,No,Yes,21,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,26.28,577.04,27.48,4.5464,Brazil,1,0,BRL,No,,
CUST-01589,Female,0,No,No,33,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,113.88,3722.01,112.79,3.0588,Brazil,1,0,BRL,Yes,,40.2
CUST-01590,Female,0,No,No,56,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,Two year,No,Bank transfer,86.39,4743.9,84.71,1.8207,Brazil,1,0,BRL,No,LP003,58.7
CUST-01591,Male,0,Yes,No,1,1,Yes,Yes,No,No internet service,,No internet service,No internet service,No internet service,One year,No,Credit card,23.96,118.2,118.2,20.1007,Brazil,1,0,BRL,No,LP003,
CUST-01592,Female,0,No,No,15,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,83.02,1275.35,85.02,6.5045,Brazil,1,0,BRL,No,LP003,
CUST-01593,Female,0,Yes,No,71,71,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,92.4,6571.76,92.56,1.4058,Brazil,1,0,BRL,No,,
CUST-01594,Female,0,Yes,No,40,41,Yes,No,DSL,No,Yes,Yes,No,No,Two year,Yes,Mailed check,30.22,1271.27,31.78,2.3753,Brazil,1,0,BRL,No,,
CUST-01595,Female,0,No,Yes,23,23,Yes,No,DSL,Yes,No,Yes,Yes,No,One year,Yes,Credit card,49.62,1153.64,50.16,4.2974,Brazil,1,0,BRL,No,,
CUST-01596,Female,0,No,Yes,22,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Credit card,102.14,2207.15,100.32,4.6256,Brazil,1,0,BRL,No,,
CUST-01597,Male,0,Yes,Yes,12,12,Yes,Yes,Fiber optic,No,No,No,No,No,One year,Yes,Credit card,83.13,988.81,82.4,8.3986,Brazil,1,0,BRL,No,,
CUST-01598,Female,0,Yes,No,22,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.47,636.42,28.93,4.7802,Brazil,1,0,BRL,Yes,,34.7
CUST-01599,Male,0,Yes,No,31,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,18.15,537.63,17.34,3.3697,Brazil,1,0,BRL,No,,48.9
CUST-01600,Female,0,Yes,No,16,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.49,280.95,17.56,7.6219,Brazil,1,0,BRL,No,,
CUST-01601,Male,0,No,No,37,36,Yes,No,DSL,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.24,2624.38,70.93,2.7516,Brazil,1,0,BRL,No,,
CUST-01602,Female,0,No,No,59,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.56,1729.77,29.32,1.6501,Brazil,1,0,BRL,No,,
CUST-01603,Male,0,Yes,No,5,5,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Two year,Yes,Electronic check,80.89,421.05,84.21,19.166,Brazil,1,0,BRL,Yes,,
CUST-01604,Female,0,No,No,18,18,Yes,Yes,Fiber optic,No,,No,No,Yes,Month-to-month,No,Bank transfer,93.74,1662.17,92.34,5.6362,Brazil,1,0,BRL,Yes,,
CUST-01605,Male,0,No,Yes,15,15,Yes,No,Fiber optic,No,No,Yes,No,No,Month-to-month,Yes,Credit card,95.94,1387.7,92.51,6.9086,Brazil,1,0,BRL,Yes,,
CUST-01606,Female,0,No,Yes,34,35,Yes,No,DSL,No,No,No,Yes,No,One year,No,Bank transfer,29.43,980.35,28.83,2.9989,Brazil,1,0,BRL,No,,
CUST-01607,Male,0,Yes,No,8,8,No,No phone service,DSL,No,No,Yes,No,No,Two year,No,Bank transfer,31.27,165.97,20.75,18.7279,Brazil,1,0,BRL,No,,
CUST-01608,Female,0,No,No,30,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,546.33,18.21,3.2887,Brazil,1,0,BRL,No,,
CUST-01609,Male,0,Yes,No,62,62,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Two year,No,Bank transfer,68.08,4268.23,68.84,1.5947,Brazil,1,0,BRL,No,,36.1
CUST-01610,Male,0,Yes,No,16,16,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Mailed check,68.02,1206.67,75.42,5.6323,Brazil,1,0,BRL,Yes,,
CUST-01611,Female,0,Yes,No,72,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,One year,Yes,Credit card,96.17,6869.08,95.4,1.3998,Brazil,1,0,BRL,Yes,,
CUST-01612,Female,0,No,Yes,72,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,23.13,1710.55,23.76,1.3514,Brazil,1,0,BRL,No,,
CUST-01613,Male,0,Yes,Yes,3,3,Yes,Yes,Fiber optic,Yes,,No,No,No,Month-to-month,Yes,Bank transfer,66.73,164.83,54.94,40.24,Brazil,1,0,BRL,No,LP002,
CUST-01614,Female,0,Yes,Yes,7,7,Yes,No,Fiber optic,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,71.52,444.22,63.46,16.064,Brazil,1,0,BRL,Yes,LP001,
CUST-01615,Male,0,Yes,No,72,72,Yes,No,DSL,Yes,No,No,Yes,No,Month-to-month,No,Credit card,73.49,5234.84,72.71,1.4036,Brazil,1,0,BRL,No,LP002,
CUST-01616,Male,0,No,Yes,72,72,Yes,No,DSL,No,Yes,No,Yes,No,Two year,Yes,Electronic check,66.53,4797.2,66.63,1.3866,Brazil,1,0,BRL,No,,
CUST-01617,Male,0,No,No,3,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.64,9.38,3.13,179.5761,Brazil,1,0,BRL,No,,
CUST-01618,Female,1,Yes,No,1,1,Yes,Yes,Fiber optic,No,,No,No,Yes,Month-to-month,Yes,Bank transfer,74.62,44.28,44.28,164.7968,Brazil,1,0,BRL,No,,
CUST-01619,Male,0,No,No,5,5,No,No phone service,Fiber optic,Yes,,No,No,Yes,Month-to-month,No,Mailed check,93.28,444.38,88.88,20.9439,Brazil,1,0,BRL,Yes,,
CUST-01620,Male,0,No,Yes,72,71,Yes,No,Fiber optic,No,Yes,No,No,No,Month-to-month,No,Credit card,91.08,6520.76,90.57,1.3966,Brazil,1,0,BRL,Yes,LP001,
CUST-01621,Female,1,No,No,5,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.69,77.82,15.56,30.0558,Brazil,1,0,BRL,Yes,,
CUST-01622,Female,0,Yes,No,20,20,Yes,No,Fiber optic,Yes,Yes,No,No,No,One year,No,Mailed check,100.68,1892.14,94.61,5.3181,Brazil,1,0,BRL,Yes,,
CUST-01623,Female,1,No,No,56,56,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Two year,Yes,Credit card,69.43,3892.43,69.51,1.7833,Brazil,1,0,BRL,No,LP003,
CUST-01624,Female,0,No,No,1,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,Two year,Yes,Mailed check,80.38,83.76,83.76,94.8325,Brazil,1,0,BRL,Yes,,
CUST-01625,Male,1,No,Yes,27,26,Yes,No,DSL,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,59.53,1567.44,58.05,3.7955,Brazil,1,0,BRL,No,,
CUST-01626,Male,0,Yes,No,9,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.6,248.42,27.6,10.2638,Brazil,1,0,BRL,No,,
CUST-01627,Male,0,No,No,59,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.15,1612.7,27.33,1.6205,Brazil,1,0,BRL,No,,
CUST-01628,Male,0,No,No,9,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,20.01,181.27,20.14,10.9782,Brazil,1,0,BRL,No,,
CUST-01629,Female,0,No,No,34,34,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.24,686.67,20.2,2.6524,Brazil,1,0,BRL,Yes,,
CUST-01630,Male,0,Yes,No,33,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,23.12,874.87,26.51,2.6397,Brazil,1,0,BRL,No,,
CUST-01631,Male,0,Yes,Yes,7,8,Yes,Yes,Fiber optic,,,Yes,No,No,One year,Yes,Bank transfer,89.27,751.42,107.35,11.8644,Brazil,1,0,BRL,Yes,,
CUST-01632,Female,0,No,No,1,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.31,0.0,0.0,3031.0,Brazil,1,0,BRL,No,,
CUST-01633,Male,0,No,No,15,16,Yes,No,Fiber optic,No,,No,Yes,No,Month-to-month,Yes,Bank transfer,90.37,1296.4,86.43,6.9655,Brazil,1,0,BRL,No,,
CUST-01634,Male,0,Yes,No,10,10,Yes,Yes,DSL,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,37.36,351.38,35.14,10.6022,Brazil,1,0,BRL,Yes,,45.0
CUST-01635,Male,0,No,No,49,49,Yes,No,Fiber optic,No,No,No,No,No,Two year,Yes,Electronic check,92.47,4537.47,92.6,2.0375,Brazil,1,0,BRL,No,,51.7
CUST-01636,Male,1,Yes,No,48,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.28,1052.77,21.93,1.9245,Brazil,1,0,BRL,No,,60.1
CUST-01637,Male,0,No,No,18,18,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,77.14,1419.88,78.88,5.429,Brazil,1,0,BRL,Yes,,
CUST-01638,Male,1,No,Yes,27,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,21.05,508.19,18.82,4.134,Brazil,1,0,BRL,No,,
CUST-01639,Female,0,No,No,27,27,Yes,No,DSL,Yes,,No,Yes,Yes,Month-to-month,No,Bank transfer,63.87,1693.91,62.74,3.7683,Brazil,1,0,BRL,No,,
CUST-01640,Female,0,No,No,52,52,Yes,No,DSL,No,Yes,No,No,No,One year,Yes,Mailed check,51.55,2678.5,51.51,1.9239,Brazil,1,0,BRL,No,,
CUST-01641,Male,0,Yes,No,16,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Two year,No,Bank transfer,88.58,1342.82,83.93,6.5917,Brazil,1,0,BRL,Yes,,
CUST-01642,Male,0,No,No,9,9,Yes,No,DSL,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,44.12,397.76,44.2,11.0643,Brazil,1,0,BRL,No,LP002,
CUST-01643,Female,0,Yes,No,9,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Two year,No,Bank transfer,77.07,634.21,70.47,12.133,Brazil,1,0,BRL,No,LP003,
CUST-01644,Male,0,No,Yes,23,22,Yes,No,DSL,,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,51.62,1104.72,48.03,4.6685,Brazil,1,0,BRL,No,,
CUST-01645,Male,0,No,No,17,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.14,346.03,20.35,6.668,Brazil,1,0,BRL,No,,
CUST-01646,Male,1,No,No,17,16,No,No phone service,DSL,No,No,No,No,Yes,Two year,Yes,Credit card,49.73,865.96,50.94,5.7361,Brazil,1,0,BRL,No,LP001,
CUST-01647,Female,0,Yes,No,2,2,Yes,No,DSL,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,38.51,97.23,48.62,39.2039,Brazil,1,0,BRL,No,,
CUST-01648,Male,0,No,No,38,38,Yes,Yes,DSL,No,,Yes,No,Yes,Two year,No,Credit card,66.77,2542.09,66.9,2.6255,Brazil,1,0,BRL,No,,
CUST-01649,Female,0,Yes,No,7,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,One year,No,Mailed check,78.55,599.43,85.63,13.0823,Brazil,1,0,BRL,Yes,LP002,
CUST-01650,Male,0,Yes,Yes,6,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,101.34,652.32,108.72,15.5115,Brazil,1,0,BRL,No,,
CUST-01651,Female,0,No,No,15,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,Two year,Yes,Mailed check,73.54,1113.32,74.22,6.5995,Brazil,1,0,BRL,No,,
CUST-01652,Female,0,Yes,No,7,7,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,88.03,619.53,88.5,14.1863,Brazil,1,0,BRL,No,,
CUST-01653,Male,0,No,Yes,26,25,No,No phone service,DSL,No,No,No,No,Yes,One year,Yes,Bank transfer,55.36,1445.84,55.61,3.8263,Brazil,1,0,BRL,No,LP001,
CUST-01654,Female,0,Yes,Yes,13,13,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,108.03,1397.01,107.46,7.7274,Brazil,1,0,BRL,Yes,,
CUST-01655,Male,0,Yes,No,17,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,18.0,197.28,11.6,9.0781,Brazil,1,0,BRL,No,,
CUST-01656,Female,0,No,Yes,23,23,Yes,No,DSL,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,60.29,1443.44,62.76,4.1739,Brazil,1,0,BRL,No,,
CUST-01657,Male,1,No,No,6,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,49.63,317.66,52.94,15.5746,Brazil,1,0,BRL,Yes,,
CUST-01658,Male,0,Yes,Yes,5,6,Yes,No,DSL,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,33.13,104.83,20.97,31.3049,Brazil,1,0,BRL,No,LP003,
CUST-01659,Female,0,No,Yes,63,63,Yes,No,DSL,No,,Yes,No,Yes,One year,No,Credit card,40.56,2626.67,41.69,1.5436,Brazil,1,0,BRL,No,,
CUST-01660,Male,0,No,No,17,18,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Credit card,62.95,1040.65,61.21,6.0433,Brazil,1,0,BRL,Yes,,
CUST-01661,Male,1,No,No,15,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,84.97,1269.16,84.61,6.6897,Brazil,1,0,BRL,Yes,,
CUST-01662,Female,0,Yes,No,1,1,Yes,Yes,DSL,No,,No,No,No,Two year,No,Electronic check,73.79,124.97,124.97,58.5774,Brazil,1,0,BRL,No,,
CUST-01663,Male,0,No,No,20,21,Yes,No,DSL,No,No,No,No,No,Month-to-month,No,Mailed check,55.11,1113.21,55.66,4.9461,Brazil,1,0,BRL,No,,
CUST-01664,Male,0,No,No,24,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.78,709.49,29.56,3.7692,Brazil,1,0,BRL,No,,
CUST-01665,Female,0,No,No,24,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,475.59,19.82,4.3119,Brazil,1,0,BRL,No,,
